Normal 0,Normal 1,Normal 2,Normal 3,Normal 4,Normal 5,Normal 6,Normal 7,Normal 8,Normal 9,Normal 10,Normal 11,Normal 12,Normal 13,Normal 14,Normal 15,Normal 16,Normal 17
97.2197,,,,,,,,,,96.7467,,,99.94559,,,,
97.1048,,,,,,,,,,95.7506,,,99.7144,,,,
97.1845,,,,,,,,,,94.7622,,,101.6831,,,,
96.7975,,,,,,,,,,95.959,,,102.8923,,,,
99.5444,,,,,,,,,,95.3888,,,102.4005,,,,
97.9856,,,,,,,,,,94.5787,,,103.2229,,,,
99.0709,,,,,,,,,,93.8451,,,101.0244,,,,
100.5231,,,,,,,,,,94.3905,,,101.244,,,,
99.9198,,,,,,,,,,93.33659,,,102.2254,,,,
98.9654,,,,,,,,,,91.4628,,,101.9439,,,,
98.0718,,,,,,,,,,90.8209,,,101.2377,,,,
98.9364,,,,,,,,,,90.9767,,,102.4555,,,,
98.2146,,,,,,,,,,90.8012,,,101.157,,,,
98.4634,,,,,,,,,,92.1686,,,102.4199,,,,
99.3151,,,,,,,,,,93.8244,,,100.932,,,,
97.069,,,,,,,,,,94.93,,,100.3449,,,,
98.7634,,,,,,,,,,94.2402,,,97.73071,,,,
100.3601,,,,,,,,,,94.2351,,,97.99409,,,,
100.657,,,,,,,,,,97.133,,,99.5931,,,,
97.8681,,,,,,,,,,97.9691,,,96.68719,,,,
97.89671,,,,,,,,,,97.5582,,,97.8311,,,,
97.4406,,,,,,,,,,96.8502,,,97.4801,,,,
98.1969,,,,,,,,,,97.2023,,,96.6614,,,,
97.974,,,,,,,,,,96.4201,,,97.5122,,,,
97.183,,,,,,,,,,96.4887,,,98.1468,,,,
96.5677,,,,,,,,,,97.9777,,,97.8747,,,,
98.04079,,,,,,,,,,97.9393,,,97.6882,,,,
99.1224,,,,,,,,,,96.0927,,,96.9588,,,,
98.83739,,,,,,,,,,93.80199,,,96.0695,,,,
99.23721,,,,,,,,,,94.44601,,,96.09361,,,,
98.7358,,,,,,,,,,95.2708,,,94.9069,,,,
98.9257,,,,,,,,,,93.54131,,,96.59949,,,,
97.8465,,,,,,,,,,94.1944,,,96.11591,,,,
97.72221,,,,,,,,,,94.5746,,,95.0232,,,,
98.5781,,,,,,,,,,94.401,,,95.793,,,,
96.4473,,,,,,,,,,94.4971,,,95.62859,,,,
95.1742,,,,,,,,,,93.9952,,,97.6952,,,,
95.1034,,,,,,,,,,93.7446,,,99.4492,,,,
93.7956,,,,,,,,,,94.241,,,99.3671,,,,
96.8732,,,,,,,,,,92.1753,,,99.5793,,,,
97.431,,,,,,,,,,90.5911,,,100.1169,,,,
98.4392,,,,,,,,,,92.3581,,,99.9791,,,,
100.5096,,,,,,,,,,92.7146,,,100.4496,,,,
100.7175,,,,,,,,,,93.1701,,,98.8288,,,,
99.1029,,,,,,,,,,91.9978,,,99.1778,,,,
98.973,,,,,,,,,,92.7813,,,99.146,,,,
99.50301,,,,,,,,,,93.9532,,,98.3088,,,,
99.43591,,,,,,,,,,94.52869,,,98.6201,,,,
99.3894,,,,,,,,,,95.8381,,,98.4888,,,,
100.5159,,,,,,,,,,97.6119,,,95.877,,,,
99.1694,,,,,,,,,,98.2646,,,97.1652,,,,
99.4549,,,,,,,,,,98.1495,,,97.4182,,,,
97.17001,,,,,,,,,,98.1563,,,97.3194,,,,
96.5699,,,,,,,,,,98.2586,,,96.8568,,,,
96.9336,,,,,,,,,,98.9259,,,95.8523,,,,
99.40701,,,,,,,,,,97.648,,,97.9072,,,,
99.301,,,,,,,,,,98.4279,,,98.4679,,,,
100.3553,,,,,,,,,,96.5037,,,96.907,,,,
101.3015,,,,,,,,,,94.9705,,,96.20589,,,,
104.385,,,,,,,,,,93.607,,,95.1713,,,,
102.4798,,,,,,,,,,94.674,,,94.7507,,,,
100.7488,,,,,,,,,,94.17709,,,95.8582,,,,
98.8401,,,,,,,,,,92.0697,,,95.918,,,,
99.483,,,,,,,,,,92.5106,,,94.8343,,,,
97.525,,,,,,,,,,91.5719,,,95.4703,,,,
96.895,,,,,,,,,,92.98849,,,96.9231,,,,
98.9687,,,,,,,,,,93.5424,,,99.6451,,,,
97.9098,,,,,,,,,,93.3766,,,99.0785,,,,
98.1802,,,,,,,,,,94.1117,,,99.6071,,,,
96.1525,,,,,,,,,,94.995,,,99.7289,,,,
96.4487,,,,,,,,,,98.1509,,,99.4332,,,,
96.5903,,,,,,,,,,98.5552,,,100.388,,,,
98.9367,,,,,,,,,,99.8316,,,99.77299,,,,
98.1321,,,,,,,,,,98.86729,,,100.3265,,,,
97.355,,,,,,,,,,98.5682,,,98.24831,,,,
97.3885,,,,,,,,,,97.8158,,,99.0023,,,,
95.3138,,,,,,,,,,99.5913,,,98.7536,,,,
96.3548,,,,,,,,,,99.306,,,99.2588,,,,
98.3202,,,,,,,,,,99.5992,,,98.4175,,,,
98.1767,,,,,,,,,,97.9103,,,98.7936,,,,
98.4052,,,,,,,,,,98.4524,,,97.2238,,,,
97.6461,,,,,,,,,,97.5989,,,97.3017,,,,
95.4903,,,,,,,,,,97.4227,,,97.68021,,,,
96.824,,,,,,,,,,96.5717,,,97.0556,,,,
98.0847,,,,,,,,,,95.809,,,96.8731,,,,
96.9007,,,,,,,,,,95.1399,,,97.7726,,,,
95.7562,,,,,,,,,,97.3381,,,98.1515,,,,
93.7375,,,,,,,,,,97.311,,,98.8773,,,,
94.2523,,,,,,,,,,95.3834,,,99.7671,,,,
94.1639,,,,,,,,,,94.98991,,,97.43999,,,,
93.7342,,,,,,,,,,94.6592,,,96.5231,,,,
92.8723,,,,,,,,,,93.392,,,97.1305,,,,
92.3722,,,,,,,,,,94.95461,,,97.9606,,,,
92.6897,,,,,,,,,,93.7916,,,99.5223,,,,
92.58981,,,,,,,,,,94.5255,,,101.227,,,,
93.5078,,,,,,,,,,95.0647,,,99.863,,,,
93.35,,,,,,,,,,93.66051,,,99.8245,,,,
93.1542,,,,,,,,,,94.5095,,,100.9,,,,
93.7782,,,,,,,,,,92.9399,,,101.7058,,,,
92.8825,,,,,,,,,,92.8965,,,102.2172,,,,
94.6646,,,,,,,,,,93.78139,,,101.1654,,,,
96.2194,,,,,,,,,,92.6338,,,101.6534,,,,
96.1334,,,,,,,,,,92.3539,,,101.4479,,,,
95.4418,,,,,,,,,,93.8056,,,103.6334,,,,
95.5465,,,,,,,,,,96.08411,,,104.7432,,,,
97.9053,,,,,,,,,,93.9615,,,104.4464,,,,
96.521,,,,,,,,,,94.08939,,,103.3153,,,,
96.6925,,,,,,,,,,93.8102,,,103.1262,,,,
97.8652,,,,,,,,,,93.148,,,101.6207,,,,
97.2466,,,,,,,,,,93.5126,,,100.664,,,,
97.769,,,,,,,,,,96.20361,,,100.9093,,,,
97.528,,,,,,,,,,98.1651,,,102.1393,,,,
97.6279,,,,,,,,,,97.5471,,,102.7855,,,,
98.4254,,,,,,,,,,97.6077,,,100.3215,,,,
98.9303,,,,,,,,,,96.1165,,,99.8208,,,,
98.0285,,,,,,,,,,95.36691,,,99.9917,,,,
99.4081,,,,,,,,,,94.539,,,98.0541,,,,
98.3465,,,,,,,,,,94.2121,,,98.7468,,,,
98.9509,,,,,,,,,,95.0808,,,99.74271,,,,
98.00101,,,,,,,,,,94.0981,,,100.7557,,,,
97.6326,,,,,,,,,,93.5899,,,98.9468,,,,
96.0397,,,,,,,,,,93.7585,,,100.2353,,,,
95.2281,,,,,,,,,,95.5353,,,102.3468,,,,
95.1688,,,,,,,,,,94.25941,,,102.6141,,,,
93.535,,,,,,,,,,93.6387,,,101.7055,,,,
92.4871,,,,,,,,,,93.1545,,,102.0958,,,,
93.6347,,,,,,,,,,93.2414,,,101.1916,,,,
94.1504,,,,,,,,,,92.5865,,,101.9003,,,,
97.7611,,,,,,,,,,93.196,,,100.9503,,,,
97.2145,,,,,,,,,,93.1097,,,100.2603,,,,
97.3845,,,,,,,,,,93.7624,,,99.3616,,,,
97.1174,,,,,,,,,,95.33961,,,100.5495,,,,
95.0252,,,,,,,,,,95.5353,,,99.6622,,,,
95.4327,,,,,,,,,,95.45119,,,98.552,,,,
95.1233,,,,,,,,,,96.8988,,,98.8385,,,,
94.8982,,,,,,,,,,96.7836,,,98.561,,,,
94.1032,,,,,,,,,,98.4554,,,99.879,,,,
93.6693,,,,,,,,,,97.04411,,,99.3082,,,,
95.4516,,,,,,,,,,98.5022,,,98.3706,,,,
95.8977,,,,,,,,,,96.3646,,,99.5234,,,,
94.873,,,,,,,,,,95.293,,,98.46,,,,
96.9951,,,,,,,,,,97.2728,,,98.3569,,,,
99.7514,,,,,,,,,,98.5241,,,99.3042,,,,
99.22,,,,,,,,,,97.8323,,,99.9112,,,,
100.6534,,,,,,,,,,97.0042,,,99.7022,,,,
103.349,,,,,,,,,,99.3016,,,98.8369,,,,
103.3245,,,,,,,,,,100.4106,,,98.5663,,,,
101.1163,,,,,,,,,,100.0118,,,98.65559,,,,
101.6389,,,,,,,,,,97.27209,,,100.0072,,,,
101.0979,,,,,,,,,,96.89951,,,99.6459,,,,
100.2859,,,,,,,,,,98.6958,,,101.2432,,,,
102.4156,,,,,,,,,,98.2409,,,101.6143,,,,
101.1866,,,,,,,,,,98.9057,,,100.3524,,,,
101.5075,,,,,,,,,,98.24609,,,98.9502,,,,
99.8872,,,,,,,,,,98.1359,,,98.88319,,,,
101.4024,,,,,,,,,,97.596,,,100.7548,,,,
98.8816,,,,,,,,,,98.0469,,,99.1428,,,,
96.98759,,,,,,,,,,96.4723,,,99.1916,,,,
98.1225,,,,,,,,,,96.0489,,,99.6589,,,,
98.2557,,,,,,,,,,96.73199,,,101.4088,,,,
97.52731,,,,,,,,,,98.835,,,101.9351,,,,
98.2695,,,,,,,,,,97.6618,,,102.2132,,,,
97.5226,,,,,,,,,,97.0994,,,100.8891,,,,
98.65041,,,,,,,,,,95.741,,,99.0383,,,,
97.6943,,,,,,,,,,93.4239,,,98.71111,,,,
99.2119,,,,,,,,,,93.847,,,99.0813,,,,
100.4622,,,,,,,,,,94.7053,,,99.3673,,,,
100.3239,,,,,,,,,,93.4091,,,99.9835,,,,
101.7022,,,,,,,,,,92.735,,,100.0193,,,,
101.0591,,,,,,,,,,93.9874,,,98.39709,,,,
101.5891,,,,,,,,,,93.6078,,,99.0592,,,,
100.7574,,,,,,,,,,93.5588,,,100.5839,,,,
99.5171,,,,,,,,,,92.4308,,,99.238,,,,
99.9863,,,,,,,,,,92.281,,,97.86909,,,,
99.6511,,,,,,,,,,93.6948,,,99.1829,,,,
99.301,,,,,,,,,,94.3123,,,97.1915,,,,
100.4813,,,,,,,,,,94.1702,,,98.5418,,,,
103.4574,,,,,,,,,,93.2535,,,99.1562,,,,
103.203,,,,,,,,,,92.6822,,,98.9349,,,,
102.5566,,,,,,,,,,93.0779,,,98.3341,,,,
101.0891,,,,,,,,,,94.0054,,,98.0164,,,,
102.0289,,,,,,,,,,93.9556,,,96.5058,,,,
99.5413,,,,,,,,,,94.2316,,,95.6873,,,,
98.7385,,,,,,,,,,95.6118,,,94.6372,,,,
98.5343,,,,,,,,,,94.7636,,,94.8011,,,,
99.9799,,,,,,,,,,96.0287,,,94.0567,,,,
98.8825,,,,,,,,,,96.88551,,,93.4401,,,,
97.9008,,,,,,,,,,95.83649,,,93.3489,,,,
97.5556,,,,,,,,,,95.9405,,,94.957,,,,
97.8677,,,,,,,,,,97.5838,,,95.888,,,,
95.8071,,,,,,,,,,97.3462,,,93.43031,,,,
97.2691,,,,,,,,,,95.5036,,,94.8058,,,,
98.5344,,,,,,,,,,95.3757,,,97.10329,,,,
98.4342,,,,,,,,,,93.75,,,97.2131,,,,
98.7209,,,,,,,,,,94.021,,,96.6096,,,,
98.5649,,,,,,,,,,94.6151,,,97.2896,,,,
99.0088,,,,,,,,,,93.88309,,,97.7274,,,,
98.9051,,,,,,,,,,94.5516,,,98.886,,,,
97.5773,,,,,,,,,,96.9538,,,100.8279,,,,
97.4994,,,,,,,,,,95.8787,,,99.65089,,,,
97.3438,,,,,,,,,,95.79549,,,100.9815,,,,
98.4755,,,,,,,,,,95.1734,,,100.2521,,,,
98.52711,,,,,,,,,,92.981,,,99.2283,,,,
98.99509,,,,,,,,,,92.6733,,,96.45959,,,,
99.4705,,,,,,,,,,93.7271,,,95.8707,,,,
98.84151,,,,,,,,,,94.5234,,,96.2743,,,,
98.04041,,,,,,,,,,96.623,,,96.3993,,,,
98.0308,,,,,,,,,,96.41219,,,97.3985,,,,
96.18459,,,,,,,,,,97.6962,,,96.8325,,,,
95.8653,,,,,,,,,,96.5691,,,98.0901,,,,
96.5618,,,,,,,,,,96.6238,,,98.95309,,,,
96.8254,,,,,,,,,,97.8957,,,96.623,,,,
95.6053,,,,,,,,,,97.04295,,,96.1209,,,,
96.4984,,,,,,,,,,96.1902,,,96.4827,,,,
97.515,,,,,,,,,,96.4086,,,95.5837,,,,
98.7005,,,,,,,,,,98.3916,,,94.2775,,,,
97.076,,,,,,,,,,96.8743,,,94.9221,,,,
96.7782,,,,,,,,,,97.9746,,,94.5745,,,,
97.0982,,,,,,,,,,97.747,,,95.4739,,,,
97.97,,,,,,,,,,97.0925,,,96.7628,,,,
97.6465,,,,,,,,,,97.12939,,,97.0931,,,,
99.7048,,,,,,,,,,96.374,,,96.8215,,,,
97.1801,,,,,,,,,,98.4474,,,96.592,,,,
98.3105,,,,,,,,,,97.5771,,,97.4357,,,,
98.0957,,,,,,,,,,96.73199,,,97.7755,,,,
98.22791,,,,,,,,,,96.887,,,99.0575,,,,
98.8801,,,,,,,,,,96.7045,,,97.18401,,,,
99.4974,,,,,,,,,,96.7469,,,96.1227,,,,
100.2474,,,,,,,,,,96.4369,,,96.8446,,,,
101.338,,,,,,,,,,98.5871,,,97.0413,,,,
104.9575,,,,,,,,,,96.7679,,,96.7182,,,,
104.9297,,,,,,,,,,96.9664,,,97.0099,,,,
104.3707,,,,,,,,,,96.9005,,,96.0948,,,,
104.2672,,,,,,,,,,96.51991,,,96.512,,,,
101.9496,,,,,,,,,,96.5435,,,97.742,,,,
102.0608,,,,,,,,,,97.481,,,98.0414,,,,
99.8742,,,,,,,,,,96.67471,,,97.1412,,,,
98.0884,,,,,,,,,,96.0805,,,96.3897,,,,
98.0581,,,,,,,,,,95.5388,,,96.0501,,,,
96.3723,,,,,,,,,,95.1833,,,96.4411,,,,
94.3357,,,,,,,,,,94.5925,,,95.7217,,,,
93.5783,,,,,,,,,,94.114,,,97.69901,,,,
95.179,,,,,,,,,,93.7039,,,98.4923,,,,
95.46519,,,,,,,,,,94.5727,,,98.2042,,,,
95.4742,,,,,,,,,,95.803,,,97.9632,,,,
94.1588,,,,,,,,,,95.39581,,,98.2827,,,,
93.4333,,,,,,,,,,94.7683,,,99.0826,,,,
93.7367,,,,,,,,,,95.9688,,,99.2816,,,,
93.4474,,,,,,,,,,94.4892,,,98.82249,,,,
93.8635,,,,,,,,,,96.4679,,,97.8807,,,,
94.0327,,,,,,,,,,96.6166,,,97.78899,,,,
95.3657,,,,,,,,,,95.5424,,,96.6841,,,,
95.5145,,,,,,,,,,95.9119,,,96.9261,,,,
96.1314,,,,,,,,,,96.1192,,,96.9773,,,,
95.6729,,,,,,,,,,95.2541,,,97.1611,,,,
94.8302,,,,,,,,,,97.3502,,,97.1558,,,,
95.1621,,,,,,,,,,96.2361,,,98.3137,,,,
97.4795,,,,,,,,,,93.4965,,,98.8582,,,,
99.08051,,,,,,,,,,93.8683,,,101.3484,,,,
98.6616,,,,,,,,,,94.1734,,,100.9876,,,,
97.1908,,,,,,,,,,93.8985,,,99.1761,,,,
98.54,,,,,,,,,,94.8147,,,98.444,,,,
98.3925,,,,,,,,,,95.0643,,,98.4794,,,,
98.03661,,,,,,,,,,95.055,,,97.9233,,,,
98.76711,,,,,,,,,,94.3958,,,99.3716,,,,
98.5448,,,,,,,,,,94.85229,,,97.6508,,,,
99.02119,,,,,,,,,,93.4966,,,97.579,,,,
96.1343,,,,,,,,,,94.2855,,,97.5232,,,,
95.4108,,,,,,,,,,93.8735,,,99.1936,,,,
95.6184,,,,,,,,,,92.66489,,,100.7718,,,,
96.3249,,,,,,,,,,93.41541,,,100.9161,,,,
96.3173,,,,,,,,,,94.7064,,,101.1677,,,,
96.6296,,,,,,,,,,95.2245,,,100.5571,,,,
97.7892,,,,,,,,,,94.7759,,,98.7588,,,,
96.7603,,,,,,,,,,93.4861,,,99.2566,,,,
99.7449,,,,,,,,,,93.98669,,,100.0226,,,,
100.1903,,,,,,,,,,95.0498,,,99.8697,,,,
97.9759,,,,,,,,,,97.4265,,,99.4898,,,,
97.9312,,,,,,,,,,96.2178,,,97.9637,,,,
99.2133,,,,,,,,,,96.1685,,,95.9472,,,,
98.315,,,,,,,,,,96.394,,,96.0183,,,,
96.5732,,,,,,,,,,97.8033,,,95.08849,,,,
98.4873,,,,,,,,,,97.2233,,,95.1922,,,,
97.8256,,,,,,,,,,97.52579,,,97.4497,,,,
97.6655,,,,,,,,,,97.414,,,98.2739,,,,
97.5491,,,,,,,,,,98.9346,,,96.667,,,,
96.1853,,,,,,,,,,97.5042,,,97.28799,,,,
96.9726,,,,,,,,,,97.8615,,,97.6046,,,,
97.1784,,,,,,,,,,97.5878,,,99.8935,,,,
96.1802,,,,,,,,,,97.0465,,,98.7835,,,,
96.5662,,,,,,,,,,95.7739,,,100.9886,,,,
96.6353,,,,,,,,,,93.2159,,,99.2732,,,,
96.7833,,,,,,,,,,94.4093,,,97.3101,,,,
94.8035,,,,,,,,,,94.3878,,,97.8894,,,,
94.6944,,,,,,,,,,95.9613,,,99.4262,,,,
93.9389,,,,,,,,,,96.56921,,,100.5295,,,,
94.314,,,,,,,,,,95.034,,,100.73,,,,
96.08031,,,,,,,,,,93.33659,,,99.6526,,,,
95.4177,,,,,,,,,,93.5817,,,101.064,,,,
94.7105,,,,,,,,,,93.7617,,,101.064,,,,
95.81519,,,,,,,,,,95.6441,,,95.3878,,,,
95.7368,,,,,,,,,,97.022,,,97.2131,,,,
94.7318,,,,,,,,,,96.598,,,96.7272,,,,
93.95399,,,,,,,,,,95.96049,,,95.8708,,,,
94.9246,,,,,,,,,,96.39819,,,96.5258,,,,
94.6226,,,,,,,,,,96.9189,,,95.4581,,,,
95.5292,,,,,,,,,,96.292,,,95.6722,,,,
95.321,,,,,,,,,,97.38931,,,96.1364,,,,
94.9491,,,,,,,,,,97.3293,,,97.947,,,,
95.5643,,,,,,,,,,95.79359,,,100.145,,,,
94.4939,,,,,,,,,,96.9005,,,102.4408,,,,
94.2625,,,,,,,,,,96.7458,,,102.7569,,,,
93.881,,,,,,,,,,97.4306,,,100.7043,,,,
94.879,,,,,,,,,,96.7746,,,99.9413,,,,
94.6043,,,,,,,,,,96.7897,,,101.4582,,,,
93.83759,,,,,,,,,,97.91299,,,101.7978,,,,
95.614,,,,,,,,,,98.0471,,,102.5155,,,,
97.6226,,,,,,,,,,96.39021,,,100.341,,,,
97.7638,,,,,,,,,,98.04,,,99.71349,,,,
98.88319,,,,,,,,,,97.7872,,,98.4673,,,,
100.1395,,,,,,,,,,96.8547,,,99.35239,,,,
100.6842,,,,,,,,,,96.6496,,,99.8657,,,,
100.271,,,,,,,,,,95.2057,,,101.0528,,,,
100.6128,,,,,,,,,,95.2967,,,100.1691,,,,
101.0047,,,,,,,,,,95.0693,,,99.8727,,,,
100.1868,,,,,,,,,,94.2631,,,100.0757,,,,
99.1554,,,,,,,,,,95.0092,,,98.7548,,,,
98.6361,,,,,,,,,,95.6615,,,99.579,,,,
97.4838,,,,,,,,,,94.7317,,,98.0615,,,,
95.7514,,,,,,,,,,95.0432,,,98.5324,,,,
96.8371,,,,,,,,,,94.92281,,,98.6309,,,,
95.5545,,,,,,,,,,94.5664,,,98.5254,,,,
94.1721,,,,,,,,,,94.008,,,98.7742,,,,
94.7778,,,,,,,,,,93.828,,,98.7918,,,,
94.26511,,,,,,,,,,94.60149,,,98.332,,,,
94.59921,,,,,,,,,,92.8421,,,97.5265,,,,
95.2297,,,,,,,,,,92.6094,,,96.4884,,,,
94.5956,,,,,,,,,,93.4546,,,97.6109,,,,
94.5886,,,,,,,,,,92.5827,,,95.40549,,,,
93.7686,,,,,,,,,,92.9214,,,93.9582,,,,
97.1133,,,,,,,,,,94.97729,,,94.6532,,,,
98.8854,,,,,,,,,,94.1881,,,94.9199,,,,
98.4666,,,,,,,,,,93.8878,,,94.2475,,,,
98.546,,,,,,,,,,93.6934,,,95.6828,,,,
96.6535,,,,,,,,,,95.0057,,,94.9128,,,,
95.4968,,,,,,,,,,95.6608,,,95.0021,,,,
97.132,,,,,,,,,,96.85561,,,96.55,,,,
97.50311,,,,,,,,,,98.86729,,,95.674,,,,
97.4792,,,,,,,,,,99.8446,,,95.1722,,,,
100.5045,,,,,,,,,,98.9929,,,95.3285,,,,
98.9087,,,,,,,,,,99.3738,,,94.5329,,,,
97.8544,,,,,,,,,,99.9989,,,95.8908,,,,
96.0578,,,,,,,,,,96.9808,,,96.4716,,,,
96.78571,,,,,,,,,,96.9814,,,97.7993,,,,
95.37141,,,,,,,,,,95.1992,,,97.6997,,,,
95.1956,,,,,,,,,,94.7067,,,98.1896,,,,
96.9281,,,,,,,,,,95.2337,,,98.6481,,,,
99.0693,,,,,,,,,,95.32249,,,98.5854,,,,
97.98351,,,,,,,,,,94.7107,,,96.513,,,,
97.4922,,,,,,,,,,93.8881,,,99.4654,,,,
98.66479,,,,,,,,,,93.4478,,,99.72871,,,,
96.8431,,,,,,,,,,95.4878,,,101.8826,,,,
94.8853,,,,,,,,,,99.0563,,,103.442,,,,
94.1828,,,,,,,,,,98.1263,,,103.1601,,,,
93.2556,,,,,,,,,,96.982,,,100.9398,,,,
93.0778,,,,,,,,,,97.4185,,,100.844,,,,
94.3743,,,,,,,,,,98.446,,,100.2832,,,,
93.8824,,,,,,,,,,97.1152,,,99.9478,,,,
94.1068,,,,,,,,,,97.3745,,,97.8943,,,,
94.3947,,,,,,,,,,96.3624,,,98.2581,,,,
95.1348,,,,,,,,,,95.2363,,,97.8157,,,,
95.6392,,,,,,,,,,95.5043,,,98.554,,,,
95.6933,,,,,,,,,,96.4439,,,98.5653,,,,
95.3554,,,,,,,,,,97.5025,,,98.952,,,,
96.3537,,,,,,,,,,97.185,,,101.4572,,,,
96.3148,,,,,,,,,,98.0032,,,101.1492,,,,
97.713,,,,,,,,,,98.4718,,,99.55009,,,,
96.7092,,,,,,,,,,98.0169,,,99.006,,,,
99.2495,,,,,,,,,,97.9203,,,98.1283,,,,
99.16351,,,,,,,,,,98.3337,,,98.5799,,,,
97.2266,,,,,,,,,,98.9842,,,97.3167,,,,
97.4249,,,,,,,,,,99.4178,,,97.4529,,,,
98.4946,,,,,,,,,,98.8194,,,96.3431,,,,
95.5475,,,,,,,,,,98.72321,,,96.78,,,,
95.2784,,,,,,,,,,97.6814,,,99.3755,,,,
95.4854,,,,,,,,,,95.1963,,,100.0446,,,,
95.5383,,,,,,,,,,94.916,,,99.5489,,,,
96.1862,,,,,,,,,,95.57549,,,100.3929,,,,
95.3862,,,,,,,,,,95.5017,,,103.072,,,,
95.2116,,,,,,,,,,97.6414,,,103.0245,,,,
94.5645,,,,,,,,,,95.6734,,,100.3075,,,,
93.4488,,,,,,,,,,95.5426,,,98.9772,,,,
92.8185,,,,,,,,,,95.7385,,,99.0989,,,,
91.9209,,,,,,,,,,96.2781,,,99.74,,,,
93.2442,,,,,,,,,,96.0326,,,98.5184,,,,
94.31219,,,,,,,,,,93.8249,,,98.2787,,,,
95.1961,,,,,,,,,,94.0014,,,98.7807,,,,
97.3265,,,,,,,,,,94.1849,,,98.5717,,,,
99.0154,,,,,,,,,,93.97459,,,99.8355,,,,
99.2467,,,,,,,,,,94.3008,,,99.325,,,,
98.4925,,,,,,,,,,92.7487,,,99.4063,,,,
99.5456,,,,,,,,,,94.66721,,,99.8103,,,,
97.2585,,,,,,,,,,93.84261,,,99.5751,,,,
97.7666,,,,,,,,,,94.9492,,,101.7328,,,,
95.9765,,,,,,,,,,95.486,,,101.1577,,,,
96.48689,,,,,,,,,,95.03539,,,101.6906,,,,
97.0068,,,,,,,,,,95.03539,,,103.4793,,,,
97.5639,,,,,,,,,,94.2635,,,100.8149,,,,
98.6876,,,,,,,,,,95.2477,,,101.4917,,,,
97.7835,,,,,,,,,,95.6864,,,102.4547,,,,
96.3844,,,,,,,,,,96.0716,,,101.2714,,,,
96.62421,,,,,,,,,,95.8578,,,100.0557,,,,
97.9871,,,,,,,,,,94.63831,,,100.3233,,,,
99.4428,,,,,,,,,,93.27779,,,100.3883,,,,
100.2736,,,,,,,,,,94.1447,,,100.2156,,,,
98.6921,,,,,,,,,,95.9583,,,98.9191,,,,
98.4623,,,,,,,,,,94.797,,,99.2485,,,,
98.1356,,,,,,,,,,95.6726,,,98.3749,,,,
99.5136,,,,,,,,,,95.3177,,,98.4074,,,,
100.5134,,,,,,,,,,95.8958,,,99.8676,,,,
99.9166,,,,,,,,,,97.0632,,,98.5136,,,,
100.1733,,,,,,,,,,98.3811,,,98.2349,,,,
100.9451,,,,,,,,,,98.6729,,,97.9163,,,,
100.604,,,,,,,,,,97.0804,,,98.1796,,,,
100.1665,,,,,,,,,,96.5523,,,98.7306,,,,
99.8409,,,,,,,,,,97.5731,,,99.4558,,,,
99.4483,,,,,,,,,,98.1152,,,98.0756,,,,
98.239,,,,,,,,,,96.8121,,,98.8719,,,,
97.2973,,,,,,,,,,97.017,,,100.868,,,,
96.4517,,,,,,,,,,99.1883,,,101.1652,,,,
96.7732,,,,,,,,,,99.67751,,,102.1529,,,,
95.4491,,,,,,,,,,96.6275,,,103.3677,,,,
96.9681,,,,,,,,,,95.2716,,,104.0944,,,,
96.0547,,,,,,,,,,95.0741,,,103.5404,,,,
96.6131,,,,,,,,,,95.1216,,,104.5564,,,,
96.5975,,,,,,,,,,94.4276,,,104.2399,,,,
97.3368,,,,,,,,,,95.8631,,,102.9289,,,,
96.9707,,,,,,,,,,95.7052,,,102.3825,,,,
97.617,,,,,,,,,,97.3991,,,101.5212,,,,
96.7059,,,,,,,,,,97.9673,,,101.727,,,,
98.2726,,,,,,,,,,99.0391,,,101.7691,,,,
97.5634,,,,,,,,,,99.5836,,,102.2509,,,,
95.6554,,,,,,,,,,100.0597,,,104.7515,,,,
95.752,,,,,,,,,,99.1504,,,104.5511,,,,
95.7682,,,,,,,,,,96.3243,,,103.8117,,,,
95.9221,,,,,,,,,,94.5304,,,102.7737,,,,
98.3861,,,,,,,,,,93.4561,,,101.3931,,,,
99.0324,,,,,,,,,,94.1269,,,101.7625,,,,
97.33089,,,,,,,,,,94.8781,,,101.2612,,,,
97.9262,,,,,,,,,,93.1646,,,100.3282,,,,
95.2466,,,,,,,,,,96.3148,,,99.6507,,,,
95.01379,,,,,,,,,,97.9834,,,100.5936,,,,
94.5732,,,,,,,,,,97.28001,,,101.7043,,,,
93.6017,,,,,,,,,,96.8812,,,100.3155,,,,
95.8662,,,,,,,,,,95.168,,,100.6167,,,,
96.1912,,,,,,,,,,96.6562,,,100.3839,,,,
95.1083,,,,,,,,,,100.1184,,,99.0925,,,,
96.0186,,,,,,,,,,97.442,,,100.6483,,,,
95.9448,,,,,,,,,,96.5907,,,100.7315,,,,
95.512,,,,,,,,,,98.7885,,,99.6413,,,,
96.0115,,,,,,,,,,98.32111,,,101.2039,,,,
97.2536,,,,,,,,,,96.9279,,,100.5873,,,,
99.2054,,,,,,,,,,95.9691,,,104.8585,,,,
98.2128,,,,,,,,,,95.6262,,,103.5751,,,,
97.9425,,,,,,,,,,95.40639,,,102.1514,,,,
98.3158,,,,,,,,,,97.3036,,,103.8204,,,,
98.9173,,,,,,,,,,97.5591,,,101.6433,,,,
